stage,date_of_status_update,district,address,street_dir,street_name,city,cleared_by_employee
PRECON COMPLETE,2023-06-01,Colorado,773,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-01,Colorado,MH 404 PIKE AVE,,PIKE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-01,Colorado,MH 677 E 3RD AVE,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,1221,,24TH AVE CT,GREELEY,1700
PRECON COMPLETE,2023-06-02,Colorado,2410,West,11TH ST,GREELEY,1700
PRECON COMPLETE,2023-06-02,Colorado,245,East,8TH ST,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,250,East,9TH ST,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,801,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,802,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,802,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,825,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,825,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,837,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,840,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,840,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,840,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,840,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,848,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,857,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,859,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,859,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,860,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,871,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,873,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,878,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-02,Colorado,MH 776 E 3RD AVE,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-03,Colorado,271,East,COLLEGE DR,DURANGO,600
PRECON COMPLETE,2023-06-03,Colorado,633,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-03,Colorado,640,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-03,Colorado,640,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-03,Colorado,678,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-03,Colorado,MH 230 E COLLEGE DR,East,COLLEGE DR,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,243,East,9TH ST,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,412,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-05,Colorado,516,,N 4TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-05,Colorado,902,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,902,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,909,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,922,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,925,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,925,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,929,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,945,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,945,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,986,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,990,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-05,Colorado,MH 523 N 5TH ST,North,N 5TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-06,Colorado,242,East,10TH ST,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,405,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-06,Colorado,419,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-06,Colorado,951,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,973,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,990,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,990,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,990,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,990,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,990,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,MH 242 E 10TH ST,East,10TH ST,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,MH 250 E 9TH ST,East,9TH ST,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,MH 523 N 5TH ST,North,5TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-06,Colorado,MH 621 N 5TH ST,,N 5TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-06,Colorado,MH 731 COLLEGE AVE,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-06,Colorado,STMH 201 E 7TH ST,East,7TH ST,DURANGO,600
PRECON COMPLETE,2023-06-06,Colorado,STMH 302 E 2ND AVE,East,8TH ST,DURANGO,600
PRECON COMPLETE,2023-06-07,Colorado,STCB 928 E 3RD AVE,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-07,Colorado,STCB 928 E 3RD AVE A,East,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-06-07,Colorado,STCB E 3RD AVE / E 9TH ST,East,9TH ST,DURANGO,600
PRECON COMPLETE,2023-06-07,Colorado,STMH 243 E 9TH ST,East,9TH ST,DURANGO,600
PRECON COMPLETE,2023-06-07,Colorado,STMH 243 E 9TH ST,East,9TH ST,DURANGO,600
PRECON COMPLETE,2023-06-08,Colorado,214,East,6TH AVE,DURANGO,600
PRECON COMPLETE,2023-06-12,Colorado,ST MH 1051 26TH AVE,,26TH AVE,3034,1700
PRECON COMPLETE,2023-06-12,Colorado,ST MH 1138 26TH AVE,,26TH AVE,Greeley,1700
PRECON COMPLETE,2023-06-13,Colorado,ST MH 1138 26TH AVE,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-14,Colorado,1032,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-14,Colorado,1034,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-14,Colorado,1106,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-14,Colorado,1108,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-14,Colorado,1116,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-14,Colorado,1118,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-14,Colorado,ST MH 1108 26TH AVE,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-15,Colorado,526,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-16,Colorado,501,,RUDD AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-16,Colorado,514,,N 5TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-16,Colorado,MH 515 N 6TH ST,North,6TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-16,Colorado,MH 531 COLLEGE AVE,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-19,Colorado,419,,N 5TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-19,Colorado,606,,College Ave,Canon City,1700
PRECON COMPLETE,2023-06-19,Colorado,MH 515 N 7TH ST,North,7TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-20,Colorado,532,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-20,Colorado,627,,College Ave,Canon City,1700
PRECON COMPLETE,2023-06-20,Colorado,MH 531 COLLEGE AVE,,COLLEGE AVE,CANON CITY,1700
PRECON COMPLETE,2023-06-20,Colorado,MH 611 N 7TH ST,,N 7TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-22,Colorado,STCB 878 E 2ND AVE,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-22,Colorado,STCB 902 E 2ND AVE,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-22,Colorado,STCB 902 E 2ND AVE,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-22,Colorado,STMH 901 E 2ND AVE,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-26,Colorado,519,North,8TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-26,Colorado,704,,College Ave,Canon CIty,1700
PRECON COMPLETE,2023-06-26,Colorado,708,,College Ave,Canon CIty,1700
PRECON COMPLETE,2023-06-26,Colorado,MH 519 N 8TH ST,North,8TH ST,CANON CITY,1700
PRECON COMPLETE,2023-06-29,Colorado,1126,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1128,,26TH ave,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1138,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1140,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1142,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1202,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1202,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1204,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,1206,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,950,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-29,Colorado,986,East,2ND AVE,DURANGO,600
PRECON COMPLETE,2023-06-29,Colorado,MH 1116 26TH AVE,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-06-29,Colorado,MH 1202 26TH AVE,,26TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-05,Colorado,703,,College Ave,Canon City,1700
PRECON COMPLETE,2023-07-05,Colorado,MH 611 N 7TH ST,North,7TH ST,CANON CITY,1700
PRECON COMPLETE,2023-07-06,Colorado,MH 519 N 8TH ST,North,8TH ST,CANON CITY,1700
PRECON COMPLETE,2023-07-07,Colorado,2263,West,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,2305,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,2309,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,2312,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,364,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,366,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,367,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,368,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,369,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,370,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,370,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,371,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,371,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,377,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,397,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,MH 2277 W 3RD AVE,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,MH 2305 COLUMBINE DR,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-07,Colorado,MH 2305 COLUMBINE DR,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,2325,West,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,2347,West,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,2347,West,3RD AVE,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,320,,WESTON DR,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,340,,WESTON DR,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,356,,WESTON DR,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,360,,WESTON DR,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,368,,WESTON DR,DURANGO,600
PRECON COMPLETE,2023-07-10,Colorado,3914,,B ST,Greeley,1700
PRECON COMPLETE,2023-07-10,Colorado,MH 2347 W 3RD AVE,,WESTON DR,DURANGO,600
PRECON COMPLETE,2023-07-11,Colorado,2304,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-11,Colorado,2307,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-11,Colorado,364,,WESTON DR,DURANGO,600
PRECON COMPLETE,2023-07-11,Colorado,373,West,23RD ST,DURANGO,600
PRECON COMPLETE,2023-07-12,Colorado,1401,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,1405,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,1409,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,1413,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,1417,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,1425,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,1429,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,1433,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,401,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-12,Colorado,402,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-12,Colorado,404,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-12,Colorado,406,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-12,Colorado,500,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-12,Colorado,502,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-12,Colorado,MH 1223 23RD AVE CT,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-12,Colorado,MH 401 ARROYO DR,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,1201,,25TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-13,Colorado,1205,,25TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-13,Colorado,400,,SAN JUAN DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,419,,SAN JUAN DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,504,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,MH 1201 25TH AVE,,25TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-13,Colorado,MH 419 SAN JUAN DR,,SAN JUAN DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,MH 506 ARROYO DR,,ARROYO DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,STCB 400 SAN JUAN DR,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,STCB 400 SAN JUAN DR,,SAN JUAN DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,STCB 400 SAN JUAN DR,,SAN JUAN DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,STMH 400 SAN JUAN DR,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,STMH 401 ARROYO DR,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-13,Colorado,STMH 401 ARROYO DR,,COLUMBINE DR,DURANGO,600
PRECON COMPLETE,2023-07-14,Colorado,7,,DELWOOD CIRCLE,DURANGO,600
PRECON COMPLETE,2023-07-14,Colorado,9,,DELWOOD CIRCLE,DURANGO,600
PRECON COMPLETE,2023-07-18,Colorado,1805,,MONTVIEW RD,GREELEY,1700
PRECON COMPLETE,2023-07-18,Colorado,1806,,17TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,1434,,24TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,1437,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,1440,,24TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,1441,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,1444,,24TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,1450,,24TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,1456,,24TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,2425,West,12TH ST,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,MH 1621 MONTVIEW RD,,MONTVIEW RD,GREELEY,1700
PRECON COMPLETE,2023-07-19,Colorado,MH 2430 W 15TH ST,West,W 15TH ST,GREELEY,1700
PRECON COMPLETE,2023-07-20,Colorado,1301,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-20,Colorado,1309,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-20,Colorado,1315,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-20,Colorado,1315,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-20,Colorado,1317,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-20,Colorado,1321,,11TH AVE,Greeley,1700
PRECON COMPLETE,2023-07-20,Colorado,1325,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-20,Colorado,1329,,11TH AVE,Greeley,1700
PRECON COMPLETE,2023-07-20,Colorado,MH 1315 11TH AVE,,11TH AVE,Greeley,1700
PRECON COMPLETE,2023-07-20,Colorado,MH 1315 11TH AVE,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-07-31,Colorado,921,,30TH AVE,GREELEY,1700
PRECON COMPLETE,2023-08-01,Colorado,MH 1316 11TH AVE,,11TH AVE,GREELEY,1700
PRECON COMPLETE,2023-08-07,Colorado,2345,,W 15TH ST,Greeley,1700
PRECON COMPLETE,2023-08-07,Colorado,2345,,W 16TH ST,Greeley,1700
PRECON COMPLETE,2023-08-07,Colorado,MH 2430 W 15TH ST,West,W 15TH ST,Greeley,1700
PRECON COMPLETE,2023-08-10,Colorado,1202,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-08-10,Colorado,1306,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-08-16,Colorado,2401,,W 14TH ST RD,Greeley,1700
PRECON COMPLETE,2023-08-16,Colorado,2403,West,W 14TH ST,GREELEY,1700
PRECON COMPLETE,2023-08-16,Colorado,2404,West,W 14TH ST,GREELEY,1700
PRECON COMPLETE,2023-08-16,Colorado,MH 2409 W 14TH ST RD,West,W 14TH ST RD,GREELEY,1700
PRECON COMPLETE,2023-08-16,Colorado,MH 2428 W 14TH ST,West,W 14TH ST,Greeley,1700
PRECON COMPLETE,2023-08-17,Colorado,2414,West,11TH ST,GREELEY,1700
PRECON COMPLETE,2023-08-22,Colorado,MH 1138 26TH AVE,,26TH AVE,Greeley,1700
PRECON COMPLETE,2023-09-13,Colorado,1626,,MONTVIEW RD,Greeley,1700
PRECON COMPLETE,2023-09-13,Colorado,1632,,MONTVIEW RD,Greeley,1700
PRECON COMPLETE,2023-09-13,Colorado,1636,,MONTVIEW RD,Greeley,1700
PRECON COMPLETE,2023-09-13,Colorado,1708,,MONTVIEW RD,Greeley,1700
PRECON COMPLETE,2023-09-13,Colorado,1712,,MONTVIEW RD,Greeley,
PRECON COMPLETE,2023-09-13,Colorado,1712,,MONTVIEW RD,GREELEY,1700
PRECON COMPLETE,2023-09-14,Colorado,1624,,17TH AVE,GREELEY,1700
PRECON COMPLETE,2023-09-15,Colorado,1718,,MONTVIEW RD,GREELEY,1700
PRECON COMPLETE,2023-09-15,Colorado,1726,,MONTVIEW RD,GREELEY,1700
PRECON COMPLETE,2023-09-19,Colorado,1206,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-09-19,Colorado,1214,,23RD AVE CT,GREELEY,1700
PRECON COMPLETE,2023-09-26,Colorado,1802,,23rd ave ct,Greeley,1700
PRECON COMPLETE,2023-09-29,Colorado,2308,West,18th st,Greeley,1700
PRECON COMPLETE,2023-09-29,Colorado,MH1802 ML WEST,,23rd Ave Ct,Greeley,1700
PRECON COMPLETE,2023-09-29,Colorado,MH2308 ML South,West,18th st,Greeley,1700
PRECON COMPLETE,2023-10-02,Colorado,MH1806 ML North,,17th ave,Greeley,1700
PRECON COMPLETE,2023-10-05,Colorado,1113,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1117,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1121,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1203,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1207,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1211,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1215,,23RD ave,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1219,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-05,Colorado,1225,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-06,Colorado,1301,,23R AVE,GREELEY,1700
PRECON COMPLETE,2023-10-06,Colorado,1305,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1309,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1313,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1403,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1407,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1411,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1415,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1419,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-09,Colorado,1423,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-11,Colorado,1505,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-16,Colorado,1505,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-25,Colorado,2263,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-25,Colorado,2263,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2023-10-25,Colorado,2263,,23RD AVE,GREELEY,1700
PRECON COMPLETE,2024-01-03,Colorado,110,North,7TH ST,LAMAR,
PRECON COMPLETE,2024-01-03,Colorado,111,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-03,Colorado,111,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-03,Colorado,111,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-03,Colorado,111,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-03,Colorado,111,North,7TH ST,LAMAR,
PRECON COMPLETE,2024-01-03,Colorado,348,,25TH AVE,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,400,,28TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,401,,27TH AVE,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,401,,28TH AVE,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,402,,27TH AVE,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,402,,28TH AVE,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,403,,26TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,MH 430 27TH AVE,,27TH AVE,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,MH 430 28TH AVE,,28TH AVE,GREELEY,600
PRECON COMPLETE,2024-01-03,Colorado,MH 432 26TH AVE CT,,26TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,100,North,7TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,101,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,102,North,7TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,103,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,105,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,107,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,108,North,7TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,108,North,7TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,108,North,7TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,2631,West,4TH ST,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,2631,West,4TH ST,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,403,,28TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,403,West,28TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,403,West,28TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,510,South,12TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6756,,RD 6.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6766,,RD HH.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6776,,RD HH.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6810,,RD HH.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6834,,RD HH.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6868,,RD HH.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6890,,RD HH.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,6936,,RD HH.5,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,910,West,WASHINGTON ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,MH 100 N 9TH ST,North,9TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,MH 100 N 9TH ST,North,9TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,MH 101 N 6TH ST,North,6TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,MH 103 N 8TH ST,North,8TH ST,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,MH 308 W POPLAR ST,West,POPLAR,LAMAR,
PRECON COMPLETE,2024-01-04,Colorado,MH 410 25TH AVE CT,,25TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,MH 410 25TH AVE CT,West,4TH ST,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,MH 437 28TH AVE CT,,28TH AVE CT,GREELEY,600
PRECON COMPLETE,2024-01-04,Colorado,SB 103 N 8TH ST,North,8TH ST,LAMAR,
PRECON COMPLETE,2024-01-05,Colorado,2801,West,4TH ST,GREELEY,1700
PRECON COMPLETE,2024-01-05,Colorado,2801,West,4TH ST,GREELEY,1700
