stage,date_of_status_update,district,address,street_dir,street_name,city,cleared_by_employee
PRECON COMPLETE,2024-04-16,,MH 1800 E LINWOOD BLVD,East,E 31ST ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-16,,MH 1800 E LINWOOD BLVD,East,LINWOOD BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-04-16,,MH 1800 E LINWOOD BLVD,East,LINWOOD BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-04-16,,MH 1800 E LINWOOD BLVD,East,LINWOOD BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,3121,,WOODLAND AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,3123,East,WOODLAND AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,MH 1700 E LINWOOD BLVD,East,LINWOOD BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,MH 1700 E LINWOOD BLVD,East,LINWOOD BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,STM 4834,,WOODLAND AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,STM 4843,,WOODLAND AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,STM 4843,,WOODLAND AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,STM 4901,,WOODLAND AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-17,,STM 4901 WOODLAND AVE,,WOODLAND AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-18,,1800,East,LINWOOD BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-04-18,,1800 A,East,LINWOOD BLVD,KANSAS CITY,1800
PRECON COMPLETE,2024-04-18,,23 W NORTH AVE,West,NORTH AVE,Northlake,300
PRECON COMPLETE,2024-04-18,,SB 5043 MICHIGAN AVE,East,MICHIGAN AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-18,,SB 5044 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-18,,SB 5045 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-18,,SB 5100 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-18,,SB 5101 51ST ST,East,51ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-18,,SB 5101 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-18,,SB 5101 MICHIGAN AVE,East,MICHIGAN AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,151,East,NORTH AVE,NORTHLAKE,700
PRECON COMPLETE,2024-04-19,,153,East,NORTH AVE,NORTHLAKE,700
PRECON COMPLETE,2024-04-19,,153A,East,NORTH AVE,NORTHLAKE,700
PRECON COMPLETE,2024-04-19,,1806/1808,East,49TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,1806\1808,East,49TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,1812,East,49TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,35,,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-19,,4747,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,4747,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,4843,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,4843,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,4900,,MICHIGAN AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,4900,,WOODLAND,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,4901,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,4902,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,55,,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-19,,55A,,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-19,,MH 4843 WOODLAND AVE,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,MH 4843 WOODLAND AVE,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,MH 4843 WOODLAND AVE,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,MH 4843 WOOLAND AVE,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-19,,MH 4901 WOODLAND AVE,,WOODLAND AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-22,,129,East,NORTH AVE,NORTHLAKE,700
PRECON COMPLETE,2024-04-22,,151 A,East,North ave,NORTHLAKE,700
PRECON COMPLETE,2024-04-22,,223,East,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-22,,223A,East,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-22,,223B,East,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-22,,5043,,MICHIGAN AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,5044,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,5044,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,5045,,EUCLID AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,5100,,EUCLID AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,5100,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,5105,,EUCLID AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,55B,,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-22,,MH 5043 MICHIGAN AVE,,MICHIGAN AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-22,,MH 5043 MICHIGAN AVE,,MICHIGAN AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,5033,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,5036,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,5037,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,5040,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,5041,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,5044,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,5045,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,MH 5101 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,MH 5101 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,MH 5101 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-23,,MH 5101 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,401,East,NORTH AVE,NORTHLAKE,850
PRECON COMPLETE,2024-04-24,,4900,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,5033,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,5045,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,5101,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,MH 4900 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,STM MH 2010,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,STM MH 2010,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,STM MH 2010,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-24,,STM MH 4901,,GARFIELD AVE,KANSAS CITY,1800
PRECON COMPLETE,2024-04-25,,4904/4906,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-25,,4904/4906 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-25,,4911,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-25,,4911,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-25,,6715,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-25,,6717 E 66TH ST,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-25,,6718,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-25,,6804 E 66TH ST,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-25,,6808,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-25,,MH 4914 GARFIELD AVE,,GARFIELD AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-26,,1001,,ARTHUR AVE,ELK GROVE VILLAGE,700
PRECON COMPLETE,2024-04-26,,1101,,ARTHUR AVE,ELK GROVE VILLAGE,400
PRECON COMPLETE,2024-04-26,,6707,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-26,,6711,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-26,,6714,,E 66TH ST,KANSAS CITY,1800
PRECON COMPLETE,2024-04-26,,700,East,DEVON AVE,ELK GROVE VILLAGE,400
PRECON COMPLETE,2024-04-26,,750,,ARTHUR AVE,ELK GROVE VILLAGE,400
PRECON COMPLETE,2024-04-26,,825,,DEVON AVE,ELK GROVE VILLAGE,700
PRECON COMPLETE,2024-04-26,,825A,,DEVON AVE,ELK GROVE VILLAGE,700
PRECON COMPLETE,2024-04-26,,955,,ARTHUR AVE,ELK GROVE VILLAGE,700
PRECON COMPLETE,2024-04-29,,6601,,E 66TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6605,,67TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6607,,E 66TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6610,,E 66TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6611,,E 66TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6617,,E 66TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6625,,E 66TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6630,East,6630,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6634,East,67TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6700,,E 67TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6700 STORM,,E 67TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6708,,E 66TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6711,,WINCHESTER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6713,,WINCHESTER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6714,,WINCHESTER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-29,,6900,East,67TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,1907,,CUNNINGHAM INDUSTRIAL PKWY,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,234,,CUNNINGHAM INDUSTRIAL PKWY,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,6711,,WINCHESTER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,MH 1907 CUNNINGHAM INDUSTRIAL PKWY,,CUNNINGHAM INDUSTRIAL PKWY,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,MH 1907 CUNNINGHAM INDUSTRIAL PKWY,,CUNNINGHAM INDUSTRIAL PKWY,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,MH 1907 CUNNINGHAM INDUSTRIAL PKWY,,CUNNINGHAM INDUSTRIAL PKWY,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,SB 1907 CUNNINGHAM INDUSTRIAL PKWY,,CUNNINGHAM INDUSTRIAL PKWY,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,SB 234 PECULIAR DR,,PECULIAR,KANSAS CITY,2600
PRECON COMPLETE,2024-04-30,,SB CUNNINGHAM INDUSTRIAL PKWY,,CUNNINGHAM INDUSTRIAL PKWY,KANSAS CITY,2600
PRECON COMPLETE,2024-05-02,,641,,STONEGATE TERR,GLENCOE,700
PRECON COMPLETE,2024-05-02,,870 STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-02,,908,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-02,,914,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-02,,920,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-02,,928,,OAK ST,GLENCOE,700
PRECON COMPLETE,2024-05-03,,641 STM LAT,,STONEGATE TERR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,8615,,E 30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-03,,8618,,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-03,,8622,,E 30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-03,,870,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,8706,,E 30TH ST,KANSAS CITY,
PRECON COMPLETE,2024-05-03,,8706,,E 30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-03,,8715,,E 30TH TERR,KANSAS CITY,2600
PRECON COMPLETE,2024-05-03,,8718,,30TH TER,Kansas City,2600
PRECON COMPLETE,2024-05-03,,8719,East,30TH ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-03,,880,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,880 STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,888,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,888 STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,908 STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,914 STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,914A STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,920 STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,928 STM LAT,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,928A,,OAK DR,GLENCOE,700
PRECON COMPLETE,2024-05-03,,MH 8706 E 30TH TER,,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-03,,MH 8706 E 30TH TER,,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,8605,East,29th Terrace,Kansas City,350
PRECON COMPLETE,2024-05-06,,8605,East,29th Terrace,Kansas City,350
PRECON COMPLETE,2024-05-06,,8610,East,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,8615,East,29th Terrace,Kansas City,350
PRECON COMPLETE,2024-05-06,,8617,,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,8623,East,29th Terrace,Kansas City,350
PRECON COMPLETE,2024-05-06,,8625/8627,East,29th Terrace,Kansas City,350
PRECON COMPLETE,2024-05-06,,8632,,29TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,8725,,29TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,8725,,E 29TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,MH 8605 E 29th Terrace,East,,Kansas City,350
PRECON COMPLETE,2024-05-06,,MH 8605 E 29th Terrace,East,29th Terrace,Kansas City,350
PRECON COMPLETE,2024-05-06,,MH 8610 A E 30TH TER,,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,MH 8610 A E 30TH TER,,E 30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,MH 8610 B E 30TH TER,,30TH  TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,MH 8610 B E 30TH TER,,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,MH 8610 E 30TH TER,,30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,MH 8610 E 30TH TER,,E 30TH TER,KANSAS CITY,2600
PRECON COMPLETE,2024-05-06,,MH 8725 E 29TH TER,,29TH TER,Kansas City,2600
PRECON COMPLETE,2024-05-07,,2910,,Lynn Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,2914,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,2917,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,2918,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,2919,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,2919,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,2922,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,2923,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,2939,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,3001,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,3009,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,8621,,29TH TERRACE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,8710,,29TH TERRACE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,8711,,29TH TERRACE,KANSAS CITY,
PRECON COMPLETE,2024-05-07,,8711,,29TH TERRACE,Kansas City,
PRECON COMPLETE,2024-05-07,,MH 2917 STARK AVE,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,MH 2917 STARK AVE,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-07,,MH 2917 STARK AVE,,STARK AVE,Kansas City,2600
PRECON COMPLETE,2024-05-07,,MH 2918 Highland Ave,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-07,,MH 8625  29TH TERRACE,,29TH TERRACE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2817,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2821,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2821,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2825,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2900,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2901,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2906,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,2908,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-08,,2910,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-08,,2915 STARK AVE,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,3011,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,3806B,West,NORTH AVE,STONE PARK,300
PRECON COMPLETE,2024-05-08,,MH 2917 STARK AVE,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,MH 2918 Highland Ave,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-08,,MH 3000 Highland Ave,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-08,,MHB2825 STARK AVE,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-08,,ST 1623 E 29th St,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-08,,ST 2905 Highland Ave,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-09,,1713,,Fox Ridge Dr,Kansas City,350
PRECON COMPLETE,2024-05-09,,1715,,Fox Ridge Dr,Raymore,350
PRECON COMPLETE,2024-05-09,,2905,,STARK AVE,Kansas City,2600
PRECON COMPLETE,2024-05-09,,2914,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-09,,3000 STARK AVE,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-09,,3015,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-09,,3060,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-09,,3060,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-09,,3700,West,NORTH AVE,STONE PARK,300
PRECON COMPLETE,2024-05-09,,3700A,West,NORTH AVE,STONE PARK,300
PRECON COMPLETE,2024-05-09,,3700C,West,NORTH AVE,STONE PARK,300
PRECON COMPLETE,2024-05-09,,833,,Old Paint Rd,Raymore,350
PRECON COMPLETE,2024-05-09,,834,,Old Paint Rd,Raymore,350
PRECON COMPLETE,2024-05-09,,901,,Old Mill Rd,Raymore,350
PRECON COMPLETE,2024-05-09,,MH 1715 Fox Ridge Dr,,Fox Ridge Dr,Raymore,350
PRECON COMPLETE,2024-05-09,,MH 1715 Fox Ridge Dr,,Fox Ridge Dr,Raymore,350
PRECON COMPLETE,2024-05-09,,MH 1715 Fox Ridge Dr ML E,,Fox Ridge Dr,Raymore,350
PRECON COMPLETE,2024-05-09,,MH 3011 STARK AVE,,STARK AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-09,,MH 8711 E 31ST ST,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-09,,ST 833 Old Paint Rd,,Old Paint Rd,Raymore,350
PRECON COMPLETE,2024-05-09,,ST 833 Old Paint Rd,,Old Paint Rd,Raymore,350
PRECON COMPLETE,2024-05-09,,ST 901 Old Mill Rd,,Old Mill Road,Raymore,350
PRECON COMPLETE,2024-05-09,,ST A Fox Ridge Dr,,Fox Ridge Dr,Raymore,350
PRECON COMPLETE,2024-05-10,,2010,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-10,,2013,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-10,,8621,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-10,,8624,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-10,,8643,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-10,,MH 2010 Hickoryleaf Ln,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-10,,MH 2010 Hickoryleaf Ln,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-10,,MH 2010 Hickoryleaf Ln,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-10,,MH 8647 E 31ST ST,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-10,,MH 901 Old Mill Rd,,Old Mill Rd,Raymore,350
PRECON COMPLETE,2024-05-10,,ST 2010 Hickoryleaf Ln,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-10,,ST 2010 Hickoryleaf Ln,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-10,,ST 2010 Hickoryleaf Ln,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-13,,MH 101 A Dean Ave,,Dean Ave,Raymore,350
PRECON COMPLETE,2024-05-13,,MH 101 B Dean Ave,,Dean Ave,Raymore,350
PRECON COMPLETE,2024-05-13,,MH 101 B Dean Ave,,Dean Ave,Raymore,350
PRECON COMPLETE,2024-05-13,,ST 2013 Hickoryleaf Ln ML N,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-14,,ST 2013 A Hickoryleaf Ln,,Hickoryleaf Ln,Raymore,350
PRECON COMPLETE,2024-05-15,,,,Winchester ave,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,3000,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3001,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3003,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3003,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3004,,Highland Ave,Kansas City,2600
PRECON COMPLETE,2024-05-15,,3010,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3016,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3016,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3019,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,3019,,Highland Ave,Kansas City,350
PRECON COMPLETE,2024-05-15,,6716,,Winchester ave,KANSAS CITY,
PRECON COMPLETE,2024-05-15,,6801,,Winchester ave,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,6819,,WINCHESTER AVE,KANSAS CITY,OFFICE
PRECON COMPLETE,2024-05-15,,6828,,Winchester ave,Kansas City,2600
PRECON COMPLETE,2024-05-15,,6830,,WINCHESTER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,8643,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,8710,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,8711,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,8713 31ST ST,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,MH 8647 E 31ST ST,,31ST ST,KANSAS CITY,
PRECON COMPLETE,2024-05-15,,MH 8713 E 31ST ST,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-15,,MH 8713 E 31ST ST,,31ST ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,10409,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,10413,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,10419,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,10423,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,10427,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,10428,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,10428,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,1945,West,FOXWOOD DR,RAYMORE,350
PRECON COMPLETE,2024-05-16,,2007A,West,FOXWOOD DR,RAYMORE,350
PRECON COMPLETE,2024-05-16,,303,North,DEAN AVE,RAYMORE,350
PRECON COMPLETE,2024-05-16,,303 N DEAN AVE,North,DEAN AVE,RAYMORE,350
PRECON COMPLETE,2024-05-16,,MH 10414 PALMER AVE,,KANSAS CITY,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,MH 10414 PALMER AVE,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,MH 10414 PALMER AVE,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,MH 2007 W FOXWOOD DR,West,FOXWOOD DR,RAYMORE,350
PRECON COMPLETE,2024-05-16,,MH 2015 W FOXWARD DR,West,FOXWARD DR,RAYMORE,2600
PRECON COMPLETE,2024-05-16,,MH 311 W DEAN AVE,West,DEAN AVE,RAYMORE,350
PRECON COMPLETE,2024-05-16,,MH 311 W DEAN AVE,West,DEAN AVE,RAYMORE,350
PRECON COMPLETE,2024-05-16,,MH 5708 103RD ST,,103RD ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-16,,MH 5708 103RD ST,,103RD ST,KANSAS CITY,2600
PRECON COMPLETE,2024-05-17,,10301,,PALMER AVE,KANSAS CITY,2600
PRECON COMPLETE,2024-05-17,,10305,,PALMER AVE,KANSAS CITY,2600
